,Timestamp,s1,s2,s1_clean,s2_clean,l_force_lbs,l_force_N,r_force_lbs,r_force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
24,1701144865.0478048,-691623,-971156,-691623,-971156,96.55605604186434,462.9141382908265,116.38189391419435,557.9642162536637,huey,CMJ,double,both,0.34145474433898926
25,1701144865.0620852,-691328,-965277,-691328,-965277,96.51994922197963,462.74103306989554,115.65175372123316,554.4637396174847,huey,CMJ,double,both,0.35573506355285645
26,1701144865.076465,-691831,-959477,-691831,-959477,96.58151440978304,463.0361921415168,114.93142490354735,551.0103011943112,huey,CMJ,double,both,0.370114803314209
27,1701144865.090836,-695291,-955205,-695291,-955205,97.00500456843069,465.06651100396107,114.40086547093463,548.4666651695185,huey,CMJ,double,both,0.38448596000671387
28,1701144865.105024,-696382,-946722,-696382,-946722,97.13853860400427,465.70670692272597,113.34732247775726,543.4157137654182,huey,CMJ,double,both,0.39867401123046875
29,1701144865.119591,-697126,-940130,-697126,-940130,97.22960122771347,466.1432841578874,112.52863151807021,539.4907023713561,huey,CMJ,double,both,0.413240909576416
30,1701144865.133995,-697738,-933209,-697738,-933209,97.30450757947428,466.50240414164927,111.66908052717307,535.3697976598415,huey,CMJ,double,both,0.4276449680328369
31,1701144865.148768,-704567,-919238,-704567,-919238,98.14034986080516,470.5096433068608,109.93395743891642,527.0511790029177,huey,CMJ,double,both,0.44241786003112793
32,1701144865.162636,-709739,-913473,-709739,-913473,98.77338197078367,473.5445592480637,109.21797543306148,523.6185802943668,huey,CMJ,double,both,0.4562859535217285
33,1701144865.176917,-715321,-908549,-715321,-908549,99.45659644060194,476.82006210649257,108.60644110577097,520.6867301571758,huey,CMJ,double,both,0.470566987991333
34,1701144865.1913202,-724540,-902913,-724540,-902913,100.58496516099868,482.2297469599243,107.90648020637835,517.3309406825197,huey,CMJ,double,both,0.4849700927734375
35,1701144865.205368,-729034,-888164,-729034,-888164,101.13501278324219,484.8668142916655,106.07473370085282,508.54908494055627,huey,CMJ,double,both,0.49901795387268066
36,1701144865.220021,-732976,-879720,-732976,-879720,101.61749781370146,487.1799694811902,105.02603429800128,503.5213549327498,huey,CMJ,double,both,0.5136709213256836
37,1701144865.234269,-735567,-872547,-735567,-872547,101.93462584868877,488.7003614385871,104.1351862619219,499.25040427595246,huey,CMJ,double,both,0.527918815612793
38,1701144865.248658,-738974,-865591,-738974,-865591,102.35162901935713,490.6995800409997,103.27128845919388,495.1086598498153,huey,CMJ,double,both,0.5423078536987305
39,1701144865.263145,-740053,-865889,-740053,-865889,102.4836943029354,491.3327343914556,103.30829845706809,495.2860951343163,huey,CMJ,double,both,0.5567948818206787
40,1701144865.277347,-741728,-867838,-741728,-867838,102.68870760228073,492.3156199679279,103.55035377873527,496.44656952858617,huey,CMJ,double,both,0.5709969997406006
41,1701144865.2914271,-743849,-870391,-743849,-870391,102.94830951745173,493.5602171665534,103.86742265314076,497.9666778552004,huey,CMJ,double,both,0.5850770473480225
42,1701144865.306015,-746968,-875022,-746968,-875022,103.33006264023267,495.39043812954867,104.44256795567577,500.72406980997914,huey,CMJ,double,both,0.5996649265289307
43,1701144865.32013,-748262,-875667,-748262,-875667,103.4884430637269,496.1497539122085,104.52267348798738,501.10811597945275,huey,CMJ,double,both,0.6137800216674805
44,1701144865.334538,-749666,-874928,-749666,-874928,103.66028704717816,496.973617404368,104.43089366104431,500.668100290707,huey,CMJ,double,both,0.628187894821167
45,1701144865.348812,-753096,-871079,-753096,-871079,104.08010532583754,498.9863323460396,103.95286855427315,498.37632710263887,huey,CMJ,double,both,0.6424620151519775
46,1701144865.3632178,-755864,-869288,-755864,-869288,104.41889745275566,500.61058743599506,103.73043598315672,497.3099291343796,huey,CMJ,double,both,0.6568677425384521
47,1701144865.377478,-759012,-868081,-759012,-868081,104.80420005952526,502.4578255224039,103.58053307230384,496.5912566901088,huey,CMJ,double,both,0.6711277961730957
48,1701144865.391885,-763028,-867907,-763028,-867907,105.2957423939556,504.8144037165011,103.55892320777326,496.4876535374136,huey,CMJ,double,both,0.6855349540710449
49,1701144865.406157,-772355,-869386,-772355,-869386,106.43732988231012,510.2874626847143,103.74260705628313,497.3682803353228,huey,CMJ,double,both,0.6998069286346436
50,1701144865.420467,-776798,-870840,-776798,-870840,106.98113530857358,512.8946033511421,103.92318603919955,498.23402162278745,huey,CMJ,double,both,0.7141168117523193
51,1701144865.434881,-781231,-871544,-781231,-871544,107.52371677484093,515.4958760439789,104.01061905431176,498.65319759691056,huey,CMJ,double,both,0.7285308837890625
52,1701144865.449246,-785175,-869959,-785175,-869959,108.00644659729942,517.8102048282218,103.81377057568555,497.70945623471573,huey,CMJ,double,both,0.7428958415985107
53,1701144865.4636312,-793209,-868161,-793209,-868161,108.98977605815932,522.5245348111343,103.59046864220295,496.63889032353194,huey,CMJ,double,both,0.7572810649871826
54,1701144865.4779048,-796689,-866385,-796689,-866385,109.41571413679915,524.5665896207603,103.3698989904426,495.5814236615395,huey,CMJ,double,both,0.771554708480835
55,1701144865.4922712,-800012,-865355,-800012,-865355,109.82243604350036,526.5165172450096,103.2419785279915,494.96814063121724,huey,CMJ,double,both,0.7859210968017578
56,1701144865.506581,-806038,-869554,-806038,-869554,110.55999433714508,530.0525581308735,103.76347175307129,497.46831096551136,huey,CMJ,double,both,0.8002309799194336
57,1701144865.520948,-808399,-873329,-808399,-873329,110.84897129222229,531.4379866956801,104.23230645768575,499.71602304266315,huey,CMJ,double,both,0.8145978450775146
58,1701144865.5352461,-809389,-876556,-809389,-876556,110.97014333183535,532.0189160811772,104.63308250849128,501.6374447308668,huey,CMJ,double,both,0.8288960456848145
